customer_id,tenure_months,plan_type,satisfaction_score,uses_new_feature,login_frequency_per_week,last_login_date,reporting_tool_usage,collaboration_tool_usage,exports_per_week,automation_usage_hours,integration_api_calls,business_age_years,industry,location_type
9540,46,Basic,6.408999530457275,0,5,2025-05-30 01:54:59.080167,5.121532764244172,4.115135347058956,3,1.1136537131375448,8.574473494146043,5,Technology,Suburban
9541,34,Pro,7.033736857280273,0,3,2025-05-18 01:54:59.080169,6.1649431366513525,2.194223927463894,0,2.192631079176052,7.747105369552719,6,Technology,Urban
9542,13,Basic,9.461968669871919,0,3,2025-05-21 01:54:59.080171,4.487961730898849,4.287914268154489,1,0.154903564264745,7.317243249171391,29,Technology,Urban
9543,39,Enterprise,7.985700861914847,0,6,2025-05-10 01:54:59.080173,4.422945928797383,1.7835783753348302,1,1.3888910981001599,4.429032713172174,31,Retail,Urban
9544,42,Pro,5.840719863098336,0,0,2025-05-20 01:54:59.080174,2.1360019836191553,2.412993360514766,2,0.8406823750830725,6.1054022823963985,3,Healthcare,Suburban
9545,45,Enterprise,7.22777148584934,0,0,2025-05-13 01:54:59.080176,2.5591859229893905,0.890177183294737,1,1.7571068624859538,3.803180576684266,5,Education,Rural
9546,48,Free,9.476967640743757,0,7,2025-05-18 01:54:59.080178,1.3935322667999048,4.90264676281622,1,0.42240946330904294,2.628916670851126,46,Finance,Urban
9547,58,Basic,7.922768992643412,0,3,2025-05-17 01:54:59.080180,4.896231086694714,3.1708606151133694,1,2.5474678995303237,1.8967007547039092,41,Technology,Suburban
9548,14,Free,4.6026214607514095,1,7,2025-05-24 01:54:59.080182,2.9532961047252817,3.4810141187288384,5,1.567071776371188,5.951401957999832,2,Healthcare,Urban
9549,11,Basic,5.627140857043353,0,2,2025-05-15 01:54:59.080184,0.6643660288663731,4.946864052352548,2,0.5931134130628548,3.097853363994055,17,Technology,Urban
9550,42,Enterprise,5.512096746245319,0,2,2025-05-25 01:54:59.080185,2.620361907151956,5.0518739879637495,1,1.8419011359821307,1.4593464119154431,15,Technology,Rural
9551,38,Free,9.161094738039953,1,3,2025-05-10 01:54:59.080187,1.514118412038,6.93002482785751,1,5.286283713954972,7.009831340620799,22,Healthcare,Urban
9552,4,Basic,8.884421853795484,0,3,2025-06-04 01:54:59.080189,1.2128935474582283,4.83298687427593,0,1.415836685040621,4.992773711797528,20,Technology,Rural
9553,53,Free,6.062444533321577,0,2,2025-06-05 01:54:59.080191,1.0888416840803725,4.1480677071827685,1,2.9963198492056216,3.5371245424720446,23,Education,Rural
9554,33,Basic,6.030129670289006,0,8,2025-06-04 01:54:59.080193,4.402920163309865,1.9864092088954635,0,2.8105834829000234,5.891536281308264,24,Retail,Urban
9555,7,Enterprise,7.0670376739934255,1,6,2025-05-11 01:54:59.080194,2.3414918395705495,3.299800832335793,2,0.20278575804176432,7.128695912604158,46,Technology,Urban
9556,56,Pro,7.11200356914019,0,5,2025-05-27 01:54:59.080196,1.0282800403286012,3.599054188327562,1,0.28020386160788274,0.982263510555179,17,Retail,Urban
9557,41,Pro,5.556511106015504,0,1,2025-06-06 01:54:59.080198,4.051818872267846,2.2192708238854846,2,3.161961282865293,5.35602604206617,23,Finance,Urban
9558,8,Basic,6.626303987652185,0,4,2025-05-08 01:54:59.080200,4.225564930998371,7.142973942139909,0,0.1375216106419558,3.013450500804799,7,Technology,Urban
9559,37,Enterprise,4.819595095220186,0,6,2025-05-22 01:54:59.080202,2.3153680657229634,8.031019507411102,2,0.4530358148909548,3.2702101440154703,31,Manufacturing,Suburban
9560,51,Pro,8.908481057366554,0,3,2025-05-08 01:54:59.080204,1.0381631721249627,2.3583905966572067,2,1.1535878602118057,5.215077605010565,13,Finance,Suburban
9561,10,Basic,4.3595042307524805,0,2,2025-05-31 01:54:59.080205,0.3776931241247662,0.8914838194835466,1,0.5760775126768665,3.041851940094392,8,Technology,Urban
9562,43,Basic,4.342840867160879,0,1,2025-05-15 01:54:59.080210,1.6128988461618043,3.8973169384759103,3,0.5229571603772901,4.757414174643592,19,Manufacturing,Urban
9563,57,Enterprise,7.652559181767895,0,4,2025-05-16 01:54:59.080212,2.2116682396732323,4.032693057126883,2,0.17533500297691668,5.10039115136318,37,Finance,Suburban
9564,15,Pro,5.144685643248919,0,3,2025-06-03 01:54:59.080214,0.21212285080782722,5.900431540284693,3,3.4150107285650755,2.453141379003067,29,Manufacturing,Urban
9565,38,Pro,6.24855256279819,0,4,2025-06-01 01:54:59.080215,3.536153252946572,4.121988560030639,2,1.2740001327132966,2.7801793866046074,28,Technology,Suburban
9566,15,Basic,7.094759291653924,0,4,2025-06-01 01:54:59.080218,2.200991060177506,4.993532292258979,1,0.8394475078122734,6.311898148555889,40,Technology,Suburban
9567,5,Basic,8.012951244800256,0,4,2025-05-28 01:54:59.080220,2.2273824173274512,6.069688207082437,2,0.20053313474857956,2.1999726651746867,14,Manufacturing,Urban
9568,29,Pro,6.668376823076689,0,3,2025-05-22 01:54:59.080222,3.6332672950164913,5.160140735003861,1,1.7991128493095858,3.839675731377439,48,Education,Suburban
9569,19,Pro,9.668757695919691,0,8,2025-05-31 01:54:59.080224,0.7131869464062773,2.683365792600715,3,1.1972591564017585,6.438455191261721,36,Finance,Urban
9570,54,Pro,6.999341517010136,0,1,2025-05-08 01:54:59.080225,4.078662425337917,1.7037241803422531,1,0.07763907311439168,5.931539878415087,48,Healthcare,Suburban
9571,51,Pro,8.786192062388114,0,2,2025-05-15 01:54:59.080227,1.9161254784699533,2.538981669893057,0,0.28701175668465206,2.775898634307853,17,Education,Suburban
9572,10,Basic,7.41783367054974,0,5,2025-05-09 01:54:59.080230,2.7599787337123693,4.285333221481847,0,0.0597403989459044,8.878707056370404,4,Retail,Urban
9573,12,Pro,10.0,0,3,2025-05-31 01:54:59.080234,4.481723273795227,6.113115391144016,0,5.935446188464672,7.250222053563985,48,Technology,Suburban
9574,54,Enterprise,8.587545255886283,0,3,2025-05-23 01:54:59.080238,0.8084110702471512,7.0169990134268065,1,0.8816728088286139,4.198309744040845,24,Retail,Urban
9575,4,Enterprise,7.06520466320892,0,3,2025-05-21 01:54:59.080241,2.4316544163863405,4.064636786555277,3,3.198384307919696,2.417192988725465,10,Retail,Urban
9576,31,Basic,7.9432460753612215,0,2,2025-05-25 01:54:59.080244,4.299322508712587,5.661944619534935,1,0.7023430961100944,2.734146854374608,12,Technology,Urban
9577,18,Basic,6.608776216703602,0,3,2025-05-28 01:54:59.080248,1.6966665287022051,5.11169085416735,3,0.2949895768727071,3.479522361107282,7,Manufacturing,Urban
9578,16,Enterprise,6.593650242467324,0,0,2025-05-31 01:54:59.080251,5.17533879995466,2.5591634864065744,2,2.8892423266579237,5.8100226256958285,2,Technology,Urban
9579,40,Pro,5.0448837579466215,0,3,2025-05-29 01:54:59.080255,5.072828777425006,3.3550824824317815,0,0.28073968940921773,4.272403670126543,15,Technology,Suburban
9580,36,Pro,5.787607596299307,0,6,2025-06-01 01:54:59.080257,2.502579204535121,6.998375992935432,1,3.2475990434754958,5.487535715638197,9,Retail,Urban
9581,25,Enterprise,10.0,0,3,2025-05-09 01:54:59.080259,2.9116069197926535,3.924920508320681,0,0.27313199659007703,5.0821221913715755,22,Retail,Urban
9582,23,Pro,5.193952943082131,0,4,2025-06-06 01:54:59.080261,2.6344883400169676,6.758002206256757,0,2.5689427636310644,4.880282908432204,2,Technology,Urban
9583,12,Pro,6.016760930824542,0,5,2025-05-18 01:54:59.080262,2.8095820828857168,4.349551134848198,0,0.9601775972588571,5.654409104268192,20,Technology,Suburban
9584,34,Free,6.8594219845613456,0,4,2025-06-05 01:54:59.080264,1.7540538905561522,4.023493205492189,0,4.931687086762433,7.203643563650662,27,Technology,Rural
9585,36,Free,6.909386057871145,0,2,2025-05-28 01:54:59.080266,2.5020118216677547,1.6045113472324815,2,0.44712178703042404,7.503295855249075,31,Education,Urban
9586,37,Free,7.575588729596441,0,6,2025-05-20 01:54:59.080268,2.2075600728224614,6.095755086141787,0,0.155947772975372,5.838302361332336,9,Technology,Suburban
9587,3,Enterprise,6.2963189378289055,0,2,2025-05-11 01:54:59.080270,1.9754789774955184,1.9419009089222772,1,1.6087569027612934,6.737242583100168,6,Manufacturing,Urban
9588,9,Basic,7.668064550494506,0,4,2025-06-04 01:54:59.080272,2.510383140171368,4.860032332143994,0,2.091814588935866,3.859469206416255,20,Technology,Suburban
9589,53,Basic,8.713578161720088,0,0,2025-05-25 01:54:59.080274,1.7979253905659838,2.3424392016469913,2,1.3598099797652745,2.360204097077413,27,Manufacturing,Suburban
9590,18,Enterprise,8.89994851597225,0,4,2025-05-12 01:54:59.080276,2.999950893425691,3.88126153625552,0,1.397333749969628,4.926832483989,19,Healthcare,Suburban
9591,43,Pro,6.59873229904474,0,7,2025-05-28 01:54:59.080278,3.05721470188518,2.6539626144731954,1,4.561570557549477,1.2895206687689853,1,Retail,Suburban
9592,35,Pro,7.917015143354447,0,3,2025-05-31 01:54:59.080280,2.9307751320822146,3.5777915184603377,3,0.3420373772990002,4.60771316760628,25,Manufacturing,Rural
9593,57,Basic,5.280799566788217,0,2,2025-05-21 01:54:59.080281,5.682188757968306,5.489480994779936,5,0.7377421953141733,6.549645661275062,12,Technology,Rural
9594,55,Enterprise,5.917425932091504,0,1,2025-05-11 01:54:59.080283,3.7875946650155425,5.703480183908914,0,2.228617291650324,3.1745980367687383,3,Manufacturing,Urban
9595,34,Free,5.239399901964187,0,4,2025-05-14 01:54:59.080286,2.960967409769994,2.756112357997942,0,1.1951699047666087,3.4944876200692465,18,Technology,Rural
9596,41,Free,6.931382966860523,0,4,2025-05-13 01:54:59.080287,1.3261319917710048,4.295889332260209,1,0.7315713962202347,1.9531921632371483,31,Education,Urban
9597,14,Free,5.711171085460084,0,3,2025-05-27 01:54:59.080289,6.4135642883757065,7.857742452473361,0,3.276187766309088,3.7634983061882785,40,Healthcare,Rural
9598,4,Basic,4.718959661792808,0,2,2025-05-24 01:54:59.080291,1.1079533071054213,4.465687590572728,1,6.60241143234269,7.012569948522297,2,Technology,Suburban
9599,29,Basic,6.420992166128274,0,3,2025-05-16 01:54:59.080293,1.4765762749829943,5.266182635950132,2,0.45413249390548516,4.062713207223865,4,Healthcare,Urban
9600,41,Pro,4.407124336328572,0,2,2025-05-21 01:54:59.080295,4.432586376465697,4.6375598810609,0,0.034633382261168175,3.2134510476406932,31,Retail,Urban
9601,45,Basic,8.990789655469213,0,4,2025-05-13 01:54:59.080297,2.7963150752612336,6.1514269679089875,1,2.5785727660172273,3.0114886778053034,34,Finance,Urban
9602,50,Pro,6.163715408135089,1,4,2025-05-08 01:54:59.080299,7.799134600418044,6.928757381975428,3,0.537856862604954,5.111399946659711,2,Manufacturing,Urban
9603,15,Free,8.477974110457193,0,5,2025-06-03 01:54:59.080301,1.0081364268027861,5.441980439290949,3,0.11598055847807093,4.971701763992619,5,Manufacturing,Suburban
9604,28,Free,6.261898764947542,0,3,2025-05-29 01:54:59.080302,0.37125523502219177,1.1841631292322559,0,0.7466329222782809,6.29044052324317,42,Technology,Rural
9605,42,Pro,5.2075932610740985,0,5,2025-05-15 01:54:59.080305,2.1456598349381353,1.9665342751150439,1,0.3136053644020679,6.22472543413755,15,Education,Urban
9606,16,Enterprise,8.76328595703388,0,3,2025-06-03 01:54:59.080307,7.541536916725324,4.671877584754822,0,0.36293612186490026,3.656687111435736,31,Retail,Urban
9607,12,Enterprise,7.133055374661607,0,3,2025-06-05 01:54:59.080308,2.3449079228848877,7.2613340765263885,3,0.6741422588549657,4.340461526651868,45,Technology,Suburban
9608,52,Enterprise,9.830363928868444,0,1,2025-05-21 01:54:59.080310,1.8103264713165395,2.2945248753143876,2,0.25035505767822835,1.9644405272320984,18,Healthcare,Urban
9609,5,Pro,6.300215610650177,0,3,2025-05-10 01:54:59.080312,2.8853091538658804,4.0060468890042475,0,0.7602272879000092,5.1201476298282795,12,Education,Suburban
9610,34,Pro,6.332604550650351,0,3,2025-05-16 01:54:59.080314,1.9828431215149869,1.472385680077789,1,0.11590335755483916,5.504506737285073,13,Education,Urban
9611,42,Pro,8.507186263328663,0,6,2025-05-31 01:54:59.080316,1.3059583390985166,2.2562005177542073,2,0.5707436933709293,6.775744544490222,44,Healthcare,Urban
9612,1,Pro,8.517628975748568,0,3,2025-05-30 01:54:59.080318,5.365581212443279,8.069369601788042,1,1.5352592593894996,2.839127870704335,28,Education,Urban
9613,39,Free,7.230145579771977,0,6,2025-05-29 01:54:59.080320,3.5330141571890463,4.023646232168722,1,0.7819239687922498,6.516463823057266,26,Healthcare,Suburban
9614,32,Pro,10.0,0,3,2025-05-26 01:54:59.080322,3.6244661229706776,3.271577640019012,0,0.3097317826660938,4.668690003560692,23,Finance,Urban
9615,26,Basic,6.5791588115194735,0,6,2025-05-18 01:54:59.080324,4.394955555269445,7.224730781692829,2,2.3222187713928677,4.932923295359941,24,Manufacturing,Suburban
9616,17,Basic,5.095805144546474,0,3,2025-06-06 01:54:59.080325,1.3750619177109042,1.586181643045626,3,0.38909289012165915,4.948337613928385,11,Technology,Urban
9617,48,Pro,5.496167439128927,0,1,2025-06-04 01:54:59.080327,2.7845016109525424,6.310921664296476,1,1.6536588716385898,8.550035751302298,48,Manufacturing,Urban
9618,59,Free,6.58789076596116,0,6,2025-05-18 01:54:59.080329,1.4155891993277627,7.21895389030437,1,0.007471637379078651,5.415360158844232,25,Retail,Urban
9619,27,Basic,9.278162508237475,0,3,2025-05-22 01:54:59.080331,1.614623628431847,3.140850785813783,0,1.0180941459594046,6.513512633933729,36,Education,Urban
9620,24,Free,6.72048420677998,0,3,2025-05-10 01:54:59.080333,4.681243081804864,4.438309104574152,0,0.22328556499617624,4.452385575384165,47,Technology,Suburban
9621,35,Enterprise,9.349078147549207,0,1,2025-06-04 01:54:59.080335,5.544346016173227,2.6036957096407694,0,0.5338115630450124,6.1420189493613915,44,Finance,Urban
9622,46,Free,7.651637673067187,0,5,2025-05-29 01:54:59.080337,2.8505981952216004,5.058420669297075,1,3.718139431974092,6.043867256011285,35,Technology,Suburban
9623,42,Basic,8.625053944540774,0,3,2025-05-20 01:54:59.080339,2.380259472037574,3.763927808184579,0,2.2850345542540023,2.114011273583248,8,Technology,Urban
9624,54,Enterprise,7.580752939940206,0,2,2025-05-14 01:54:59.080340,3.593058608875535,7.131067058030769,0,4.108618361903686,5.861535562806689,16,Technology,Suburban
9625,39,Basic,7.568872009932906,0,1,2025-05-20 01:54:59.080343,3.7796938745275415,4.104345496196357,0,7.164321315574289,3.025787720448478,16,Education,Urban
9626,26,Free,8.129065901659112,0,2,2025-05-31 01:54:59.080344,7.285395094874023,5.4149868254781115,0,1.7984337123905672,5.586678956141871,38,Technology,Urban
9627,49,Basic,6.149937276871382,0,1,2025-05-19 01:54:59.080346,3.432471114516498,2.8262443126922205,0,1.3278232482316628,4.152862169142727,10,Finance,Urban
9628,38,Free,6.166429683178769,0,2,2025-05-12 01:54:59.080348,4.017391215004344,4.24171083130661,1,0.48686848873591926,2.8056171260885825,2,Manufacturing,Suburban
9629,23,Basic,7.524320479246892,0,2,2025-06-03 01:54:59.080350,3.251943174753864,4.185584407882798,0,0.1470309956170796,5.756025901340998,36,Education,Urban
9630,22,Free,9.911667213259033,0,6,2025-05-13 01:54:59.080352,4.585973679783857,3.557707390564742,1,1.2764075100374734,7.5699264829454815,11,Finance,Suburban
9631,4,Basic,4.68887016209953,0,5,2025-05-14 01:54:59.080354,2.179145320046107,1.7707998553075193,1,1.7348195498394787,5.769079665444411,12,Technology,Urban
9632,49,Enterprise,3.956221570839959,0,1,2025-05-12 01:54:59.080356,2.106547862097428,5.626168314455404,1,0.9165376161854515,2.7495869576547194,43,Retail,Suburban
9633,59,Pro,6.604384245657081,0,3,2025-05-20 01:54:59.080358,2.5408970455757878,6.317886204245813,1,2.8818052123234463,4.89860097297414,22,Technology,Urban
9634,9,Pro,8.546270620740618,0,3,2025-05-14 01:54:59.080359,1.740167657854762,6.073916453259817,1,0.11066274856679487,8.09913735656899,37,Finance,Suburban
9635,4,Basic,7.077064128520272,0,5,2025-05-09 01:54:59.080361,3.011359059571783,5.719660603990752,0,1.9582246986781846,4.904638406600122,20,Technology,Urban
9636,7,Basic,5.246005229777433,0,5,2025-05-22 01:54:59.080363,4.656193631408649,4.367389877847933,2,1.125921772745599,3.1253073889998535,11,Education,Rural
9637,23,Enterprise,7.118640245299582,0,5,2025-05-22 01:54:59.080365,0.4651818895484878,1.6721987468314248,1,2.0370379166434986,3.8576612555215646,8,Technology,Urban
9638,2,Free,4.400540180675262,0,4,2025-05-29 01:54:59.080367,0.8259271869864736,2.227800803534119,2,1.9419246334802178,5.255860431003642,3,Retail,Urban
9639,49,Enterprise,7.943375591311263,0,5,2025-05-17 01:54:59.080369,3.7382706959768806,6.298011370641657,1,0.9179226107761156,2.7445395739659944,5,Retail,Urban
9640,24,Basic,6.536337975320363,0,1,2025-06-02 01:54:59.080371,1.6730491186472762,4.226161068690108,0,0.7821341446849622,6.113433602879072,26,Finance,Suburban
9641,40,Enterprise,6.876951250681855,0,2,2025-05-26 01:54:59.080373,1.6371739049328935,3.1879172744013573,1,0.5186064862601836,7.396563323831982,35,Healthcare,Urban
9642,55,Basic,7.640778205766713,0,2,2025-06-01 01:54:59.080374,2.527769585391911,3.6145049053029576,1,2.454052344325781,6.085449986368824,1,Technology,Urban
9643,31,Basic,7.3085333760641635,0,4,2025-05-16 01:54:59.080377,2.061884715369198,3.236146469347493,4,0.1773894532104025,3.6393307165840776,17,Technology,Suburban
9644,47,Pro,6.188110639403333,0,4,2025-05-29 01:54:59.080378,2.0501902779957435,4.08296273047679,2,2.4675876339853535,2.3326109087322067,4,Retail,Rural
9645,31,Pro,8.550419256469706,0,4,2025-05-14 01:54:59.080380,2.120788208652589,2.6812291833072193,2,0.5227062352622451,3.6099610742384822,27,Finance,Suburban
9646,47,Basic,8.19539884695858,0,4,2025-05-28 01:54:59.080382,1.0703383278703573,5.879034915531479,1,0.6483583967414039,4.412193306534477,14,Education,Urban
9647,40,Enterprise,4.338573711663603,0,5,2025-06-01 01:54:59.080386,2.626700947613257,3.7338489865650986,1,1.941112895467215,2.2685115400361116,37,Manufacturing,Urban
9648,48,Free,6.6546359927911025,0,5,2025-05-10 01:54:59.080388,3.8828389415798807,3.6839132543522264,1,3.134163650235144,6.778644973616544,3,Finance,Urban
9649,51,Free,5.379569809455584,0,1,2025-05-24 01:54:59.080390,3.0473277564523142,5.035434859345031,1,10.484765323174157,4.044188901695155,36,Finance,Rural
9650,43,Pro,5.097912851206866,0,1,2025-05-27 01:54:59.080392,4.900720019571637,1.7983280081104405,1,4.970690458034742,5.819166807171834,48,Retail,Suburban
9651,34,Pro,7.802700435267429,0,1,2025-05-20 01:54:59.080395,2.5638096159581143,1.5971660007433934,2,1.7331594061173141,3.130497195575577,30,Technology,Suburban
9652,55,Enterprise,6.3711080790021395,0,1,2025-05-14 01:54:59.080396,2.67964929825141,3.6654679072934067,0,1.0192863068134677,4.753879406720784,45,Retail,Urban
9653,24,Basic,6.785842526580385,1,4,2025-05-21 01:54:59.080398,3.530848994562853,6.204873575037759,2,0.07666622868716674,2.7673788234035004,44,Technology,Suburban
9654,49,Free,5.995472599334409,0,1,2025-06-04 01:54:59.080400,6.187850454547376,6.390010271268954,2,2.904731421956445,6.98396993952811,37,Education,Urban
9655,26,Pro,7.555263179229741,0,4,2025-06-04 01:54:59.080402,2.8392992458834043,5.825825840614903,1,0.16741017533444563,7.013092226384458,44,Manufacturing,Urban
9656,16,Basic,8.017520327978547,0,5,2025-05-08 01:54:59.080404,3.940013922566404,3.1073322069405234,2,0.2874122532084281,6.268863847896085,48,Technology,Urban
9657,57,Basic,10.0,0,4,2025-05-24 01:54:59.080406,6.174322538922922,1.9558022534691177,1,0.5197313801225008,6.354703159551791,6,Technology,Rural
9658,47,Basic,6.7285386032527725,0,1,2025-06-06 01:54:59.080408,2.1236111508090767,8.305859077367462,0,1.747213429068049,5.468299806846758,16,Technology,Suburban
9659,13,Free,4.827373787836732,0,0,2025-06-02 01:54:59.080410,0.6924517588246248,1.7934799692179026,0,1.345206507790748,7.677020040334006,43,Technology,Urban
9660,15,Basic,6.244159464352723,0,3,2025-05-27 01:54:59.080412,2.56961286512601,1.1859714341965535,0,1.3273789206473947,5.432374905598242,22,Healthcare,Urban
9661,27,Basic,8.270589882072485,0,3,2025-06-01 01:54:59.080414,5.11200047963526,7.143606763704348,1,0.3715282027181728,1.2649316654917933,10,Retail,Urban
9662,4,Pro,5.841032214804538,0,2,2025-05-09 01:54:59.080415,2.4010852062848453,3.413889676218358,2,1.202433631257355,4.492501857386236,17,Healthcare,Suburban
9663,16,Pro,4.776808600817529,0,1,2025-05-27 01:54:59.080418,3.3446296589438385,2.2681778319390133,0,0.7571766101080526,6.9062725946978345,34,Healthcare,Rural
9664,30,Free,5.872273470567895,0,3,2025-05-09 01:54:59.080419,3.8567487200153443,7.461157455123014,0,0.2686319894937742,1.7364412716535138,48,Healthcare,Urban
9665,44,Basic,6.199951123376028,0,3,2025-05-13 01:54:59.080423,0.7552774806189917,2.6860841584395545,0,0.11569365011157012,7.260091936373811,25,Healthcare,Suburban
9666,30,Basic,5.375995678053015,0,3,2025-05-22 01:54:59.080426,2.87228159564895,0.5534848389251569,0,0.35115630439261136,5.883637540877636,23,Technology,Urban
9667,36,Free,7.326214771174657,0,4,2025-06-05 01:54:59.080430,3.292249648397731,5.857297991060165,1,0.02841214074981801,3.30376934871192,48,Education,Urban
9668,3,Pro,6.8814665781899205,0,4,2025-06-03 01:54:59.080433,2.593538341888992,5.557257477151271,1,2.7106730075591,1.584767058603236,47,Retail,Urban
9669,22,Enterprise,8.184557861228196,0,1,2025-06-06 01:54:59.080436,5.175148728204199,1.3818683879810707,1,0.10622626357918855,5.58654405196447,20,Healthcare,Urban
9670,49,Pro,6.331210247611616,0,4,2025-05-12 01:54:59.080439,4.2831001048449195,0.7772254499746399,0,1.5882977636999878,3.754557842301055,11,Technology,Suburban
9671,22,Pro,7.837097152852753,0,1,2025-06-01 01:54:59.080443,4.263646161015058,2.875965534263341,1,1.2468865998777219,6.2610561590461,3,Technology,Rural
9672,50,Basic,6.261593808964501,0,2,2025-05-31 01:54:59.080446,1.9460747864316708,2.504782220823903,1,1.7204706865600201,1.2086777311322814,4,Finance,Suburban
9673,57,Basic,5.3055814572868965,0,4,2025-05-25 01:54:59.080451,2.5147476824180064,5.700571731437844,0,1.298309163274213,3.8475314273063765,26,Technology,Urban
9674,50,Enterprise,6.185471297131101,0,4,2025-06-02 01:54:59.080454,0.43795367010145464,2.853880867564145,0,1.8756215987362554,3.1352979224463495,34,Education,Urban
9675,55,Enterprise,4.572599216424554,0,4,2025-05-15 01:54:59.080456,3.068156713173449,3.0630087741199348,1,1.0751434251251846,4.602438274217214,31,Technology,Urban
9676,49,Basic,9.682323459974468,0,3,2025-06-04 01:54:59.080458,1.7895014713546287,0.7574536505190189,0,1.6072242931206226,2.5883816618281235,20,Technology,Urban
9677,12,Basic,7.213749621679003,0,4,2025-05-08 01:54:59.080460,2.67576156956367,1.3225841557744655,0,0.24988928278616723,6.251618701368429,49,Healthcare,Urban
9678,55,Pro,5.806889664504306,0,3,2025-05-08 01:54:59.080462,4.626457066054175,5.294891100839292,3,0.9602373668549207,2.716311293727634,7,Education,Urban
9679,21,Free,6.433533756576909,0,1,2025-05-26 01:54:59.080463,1.9517854828235783,1.8235113540708094,1,2.892457240838741,8.016569811199131,6,Manufacturing,Urban
9680,56,Pro,3.324304025139896,0,3,2025-05-19 01:54:59.080465,4.978402406445755,2.17296183874251,1,0.5112150177452766,2.842396961532929,28,Technology,Urban
9681,4,Enterprise,9.151529837607725,0,1,2025-05-26 01:54:59.080467,1.4853797155877406,1.2649758894783254,2,2.954068300657606,5.593542136745979,5,Technology,Urban
9682,31,Free,9.004822066321351,0,3,2025-05-15 01:54:59.080469,2.2713312615793955,0.9615309771896292,0,0.49323755984980655,4.6613362614558715,35,Technology,Urban
9683,44,Enterprise,7.161312856240145,0,5,2025-05-25 01:54:59.080471,5.346393863603459,6.025007661015289,1,0.24683885122987395,6.659120636484261,35,Healthcare,Urban
9684,31,Enterprise,7.4791934440951096,0,3,2025-05-29 01:54:59.080472,1.6557717731845425,3.9867930919955614,1,5.5918530455073325,5.669481062688603,8,Technology,Rural
9685,58,Enterprise,5.09848483461151,0,4,2025-05-28 01:54:59.080475,1.720034640231701,2.1887121067712556,1,0.8859268050897646,2.9176557367239293,40,Technology,Urban
9686,23,Basic,5.207545157109224,0,3,2025-06-01 01:54:59.080477,1.4799585105557909,2.16938838009717,2,1.5671907609771292,3.9932401176545627,18,Education,Urban
9687,54,Basic,4.454055776218402,0,1,2025-06-06 01:54:59.080478,1.7222885886447146,7.177497231974137,1,0.3325344885500108,6.1907931617704826,49,Finance,Urban
9688,53,Pro,6.758397871339613,0,1,2025-05-30 01:54:59.080480,6.266863155208569,5.1803155126536975,0,0.11517537109656747,3.0309004937265414,46,Finance,Suburban
9689,20,Basic,8.591553107298898,0,1,2025-05-27 01:54:59.080482,3.3960173536984257,4.279287645677018,2,1.0027574746773353,3.043171805971622,37,Finance,Rural
9690,15,Basic,6.425178056946482,0,4,2025-05-25 01:54:59.080484,1.5386952052651464,4.108279421428767,1,0.5085433485874296,3.0037766232892875,23,Technology,Urban
9691,23,Basic,7.521543745266426,0,1,2025-05-13 01:54:59.080485,3.442148896718918,5.126642549141584,0,0.03571910715995879,5.363498311538693,19,Retail,Urban
9692,28,Pro,8.46825084234035,0,4,2025-06-05 01:54:59.080487,1.5979726851727958,5.32236278325854,0,1.5456768775340957,7.442693280692236,21,Finance,Urban
9693,16,Free,4.563848983032942,0,0,2025-05-11 01:54:59.080489,2.910721621910745,5.566287669272913,1,1.0211903115217313,4.199200454921706,27,Finance,Urban
9694,37,Basic,9.768348138068914,0,3,2025-05-15 01:54:59.080491,4.165384442394667,4.054031240552033,1,3.1424989010786977,4.581517520918401,42,Retail,Urban
9695,21,Free,8.735980581146901,0,6,2025-06-01 01:54:59.080493,1.3023925983565854,5.4780722542803595,0,1.703434576707834,5.029554030138016,34,Retail,Urban
9696,15,Pro,7.770839076640639,0,4,2025-05-20 01:54:59.080495,1.7123933212851505,6.619839267442702,0,0.7367907276599672,6.486555702793057,49,Manufacturing,Rural
9697,17,Pro,8.38614179580411,0,1,2025-06-04 01:54:59.080496,8.225801363353211,6.154136697110141,1,0.8718377565437332,4.523986226118569,8,Healthcare,Rural
9698,50,Free,8.456614454912604,0,1,2025-05-26 01:54:59.080498,3.755226404212672,7.805249540567126,0,1.8409398327017714,6.835207205746553,29,Technology,Urban
9699,37,Enterprise,7.438959829884718,0,3,2025-05-31 01:54:59.080500,0.7599740545235427,2.8762753301656527,1,0.12108204966947492,4.055567327069383,10,Manufacturing,Rural
9700,13,Free,9.142416929338854,0,2,2025-06-02 01:54:59.080502,0.9153267463197476,4.321747675252727,1,0.14329908477723707,5.358870574326087,38,Finance,Suburban
9701,19,Pro,6.32100947707382,0,7,2025-05-10 01:54:59.080503,5.821792291556233,5.582988491537641,0,0.5733773038756074,6.514425448471179,47,Manufacturing,Urban
9702,30,Pro,7.692716807793097,0,2,2025-05-30 01:54:59.080506,2.965016015717607,3.4197310103675953,0,0.3034897062196947,2.679541242866501,24,Finance,Urban
9703,45,Pro,8.98246420187509,0,2,2025-05-27 01:54:59.080507,0.5552587320047633,3.8166549744397944,0,2.3886001732522537,3.625448714600786,23,Manufacturing,Suburban
9704,18,Free,2.9632003659111836,0,2,2025-05-13 01:54:59.080509,4.624459927232022,0.7978635252011096,1,0.1815346699809902,2.4412487228452586,43,Healthcare,Urban
